E-MBT;E-BSL;E-GER;CO2rate;;G-AVE
103.4296129;103.4296129;103.4296129;0.019253228;;33.6286642
73.79852459;73.79852459;73.79852459;0.007087716;;33.6286642
92.80717273;92.80717273;92.80717273;0.015350865;;33.6286642
73.79852459;73.79852459;73.79852459;0.009427829;;33.6286642
73.79852459;73.79852459;73.79852459;0.006650787;;33.6286642
73.79852459;73.79852459;73.79852459;0.008444091;;33.6286642
73.79852459;73.79852459;73.79852459;0.007613606;;33.6286642
73.79852459;73.79852459;73.79852459;0.008099518;;33.6286642
73.79852459;73.79852459;73.79852459;0.009378665;;33.6286642
93.31523979;93.31523979;93.31523979;0.018094563;;33.6286642
103.4296129;103.4296129;103.4296129;0.023659236;;33.6286642
104.1842353;103.4296129;103.4296129;0.040049653;;33.6286642
107.8639207;103.4296129;103.4296129;0.041277821;;33.6286642
107.8639207;103.4296129;103.4296129;0.045784835;;33.6286642
107.8639207;103.4296129;103.4296129;0.058439363;;33.6286642
107.8639207;103.4296129;103.4296129;0.036968523;;33.6286642
107.8639207;93.109696;93.109696;0.022586279;;33.6286642
103.8069241;71.54846016;71.54846016;0.015449234;;33.6286642
103.8069241;56.79155453;56.79155453;0.011066477;;33.6286642
103.8069241;56.79155453;56.79155453;0.007966994;;33.6286642
103.8069241;56.79155453;56.79155453;0.011887756;;33.6286642
103.8069241;71.54846016;71.54846016;0.016206324;;33.6286642
106.024078;71.54846016;71.54846016;0.013763183;;33.6286642
81.26;0;0;0.00362689;;33.6286642
75.08641446;0;0;0.000881843;;33.6286642
75.08641446;0;0;0.000130502;;33.6286642
75.08641446;0;0;0.000112698;;33.6286642
66.72972684;0;0;4.96E-05;;33.6286642
36.975289;0;0;0;;33.6286642
66.72972684;0;0;5.73E-05;;33.6286642
66.72972684;0;0;0.000125239;;33.6286642
36.975289;0;0;5.22E-05;;33.6286642
71.93707914;0;0;0.000130187;;33.6286642
71.93707914;0;0;0.000159298;;33.6286642
75.08641446;0;0;0.000636503;;33.6286642
109.8069397;0;0;0.002024113;;33.6286642
109.8069397;71.54846016;71.54846016;0.007672845;;33.6286642
109.8069397;71.54846016;71.54846016;0.013744286;;33.6286642
109.8069397;71.54846016;71.54846016;0.017501039;;33.6286642
109.8069397;71.54846016;71.54846016;0.017087475;;33.6286642
109.8069397;71.54846016;71.54846016;0.017536237;;33.6286642
109.8069397;103.3648702;103.3648702;0.028388324;;33.6286642
103.8069241;103.3648702;103.3648702;0.036479969;;33.6286642
103.8069241;103.3648702;103.3648702;0.039383162;;33.6286642
103.8069241;103.3648702;103.3648702;0.030065669;;33.6286642
103.8069241;103.3648702;103.3648702;0.032778821;;33.6286642
103.8069241;103.3648702;103.3648702;0.034540386;;33.6286642
103.8069241;71.93707914;71.93707914;0.018820167;;33.6286642
81.6882481;81.6882481;81.6882481;0.020185086;;33.6286642
90.48036592;90.48036592;90.48036592;0.013524328;;33.6286642
71.54846016;71.54846016;71.54846016;0.002698583;;33.6286642
56.74683821;0;0;6.71E-05;;33.6286642
56.74683821;0;0;2.37E-05;;33.6286642
56.74683821;0;0;6.09E-05;;33.6286642
56.74683821;0;0;5.26E-05;;33.6286642
56.74683821;0;0;5.16E-05;;33.6286642
56.74683821;0;0;6.56E-05;;33.6286642
56.74683821;0;0;0.000105662;;33.6286642
103.8069241;0;0;0.001534436;;33.6286642
103.8069241;0;0;0.00316262;;33.6286642
109.8069397;0;0;0.003657349;;33.6286642
109.8069397;0.559016994;0.559016994;0.005004633;;33.6286642
109.8069397;0.559016994;0.559016994;0.006159109;;33.6286642
109.8069397;0;0;0.004764561;;33.6286642
109.8069397;0.559016994;0.559016994;0.006173857;;33.6286642
109.8069397;0.559016994;0.559016994;0.006764562;;33.6286642
103.8069241;0.559016994;0.559016994;0.006135387;;33.6286642
106.024078;0.559016994;0.559016994;0.007406558;;33.6286642
106.024078;0.559016994;0.559016994;0.007318257;;33.6286642
106.024078;0.559016994;0.559016994;0.007298639;;33.6286642
106.024078;0.559016994;0.559016994;0.007595476;;33.6286642
106.024078;0;0;0.005301323;;33.6286642
108.2412319;0;0;0.002554037;;33.6286642
56.81158089;0;0;0.001027163;;33.6286642
56.74683821;0;0;0.000965071;;33.6286642
71.49256476;0;0;0.000607358;;33.6286642
56.74683821;0;0;0.000141154;;33.6286642
56.74683821;0;0;9.21E-05;;33.6286642
56.74683821;0;0;8.22E-05;;33.6286642
56.74683821;0;0;8.21E-05;;33.6286642
56.74683821;0;0;8.37E-05;;33.6286642
56.74683821;0;0;8.82E-05;;33.6286642
56.74683821;0;0;0.000125607;;33.6286642
57.74340179;0;0;0.000694464;;33.6286642
109.8069397;0;0;0.002721516;;33.6286642
109.8069397;42.08708718;42.08708718;0.006870769;;33.6286642
109.8069397;71.54846016;71.54846016;0.012094715;;33.6286642
109.8069397;71.54846016;71.54846016;0.014979646;;33.6286642
109.8069397;81.26;81.26;0.01724865;;33.6286642
109.8069397;81.66452604;81.66452604;0.021903774;;33.6286642
106.024078;81.66452604;81.66452604;0.025468703;;33.6286642
106.024078;81.66452604;81.66452604;0.027940616;;33.6286642
106.024078;81.66452604;81.66452604;0.029699802;;33.6286642
106.024078;81.66452604;81.66452604;0.02944783;;33.6286642
106.024078;81.66452604;81.66452604;0.039735894;;33.6286642
106.024078;81.66452604;81.66452604;0.038063576;;33.6286642
109.8069397;81.66452604;81.66452604;0.023078576;;33.6286642
108.2412319;71.54846016;71.54846016;0.010808278;;33.6286642
71.93707914;0;0;0.002677552;;33.6286642
71.93707914;0;0;0.001099218;;33.6286642
56.87632357;0;0;0.000609513;;33.6286642
56.74683821;0;0;2.34E-05;;33.6286642
56.74683821;0;0;2.42E-05;;33.6286642
56.74683821;0;0;7.99E-05;;33.6286642
56.74683821;0;0;8.12E-05;;33.6286642
56.74683821;0;0;0.00058333;;33.6286642
56.74683821;0;0;0.001034312;;33.6286642
109.8069397;0;0;0.002635634;;33.6286642
109.8069397;0;0;0.003837215;;33.6286642
109.8069397;0;0;0.004097786;;33.6286642
109.8069397;0;0;0.004151531;;33.6286642
109.8069397;0;0;0.003810894;;33.6286642
109.8069397;0;0;0.003901877;;33.6286642
109.8069397;0;0;0.003790668;;33.6286642
103.8069241;0;0;0.003729975;;33.6286642
103.8069241;0;0;0.003595143;;33.6286642
103.8069241;0;0;0.003618644;;33.6286642
103.8069241;0;0;0.003416021;;33.6286642
103.8069241;0;0;0.00352492;;33.6286642
103.8069241;0;0;0.002920018;;33.6286642
103.0646872;0;0;0.002096063;;33.6286642
56.74683821;0;0;0.000615434;;33.6286642
56.74683821;0;0;0.000586942;;33.6286642
56.74683821;0;0;0.000100182;;33.6286642
56.74683821;0;0;7.45E-05;;33.6286642
56.74683821;0;0;7.10E-05;;33.6286642
56.74683821;0;0;6.58E-05;;33.6286642
56.74683821;0;0;6.56E-05;;33.6286642
56.74683821;0;0;6.82E-05;;33.6286642
56.74683821;0;0;6.86E-05;;33.6286642
56.74683821;0;0;0.000150405;;33.6286642
103.8069241;0;0;0.001786547;;33.6286642
103.8069241;0;0;0.003820987;;33.6286642
103.8069241;2.3;2.3;0.004544171;;33.6286642
103.8069241;49.97412825;49.97412825;0.006186552;;33.6286642
103.8069241;39.532089;39.532089;0.005387093;;33.6286642
103.8069241;71.54846016;71.54846016;0.010840403;;33.6286642
103.8069241;81.66452604;81.66452604;0.020149814;;33.6286642
103.8069241;81.66452604;81.66452604;0.019952515;;33.6286642
103.8069241;81.66452604;81.66452604;0.0249876;;33.6286642
103.8069241;103.4296129;103.4296129;0.046515199;;33.6286642
103.8069241;103.4296129;103.4296129;0.062291258;;33.6286642
103.8069241;103.4296129;103.4296129;0.067754296;;33.6286642
103.8069241;103.4296129;103.4296129;0.072596713;;33.6286642
103.4296129;103.4296129;103.4296129;0.039467681;;33.6286642
103.4296129;103.4296129;103.4296129;0.027680301;;33.6286642
101.6778359;101.6778359;101.6778359;0.019696699;;33.6286642
72.24651686;72.24651686;72.24651686;0.013728286;;33.6286642
72.24651686;72.24651686;72.24651686;0.01510336;;33.6286642
72.24651686;72.24651686;72.24651686;0.014530742;;33.6286642
72.24651686;72.24651686;72.24651686;0.011783083;;33.6286642
72.24651686;72.24651686;72.24651686;0.011222319;;33.6286642
72.24651686;72.24651686;72.24651686;0.011777816;;33.6286642
72.24651686;72.24651686;72.24651686;0.01648333;;33.6286642
96.81246789;96.81246789;96.81246789;0.018414622;;33.6286642
103.8069241;103.8069241;103.8069241;0.112273445;;33.6286642
103.8069241;103.8069241;103.8069241;0.239195976;;33.6286642
103.8069241;103.8069241;103.8069241;0.296040657;;33.85133526
103.8069241;103.8069241;103.8069241;0.298913477;;33.85133526
103.8069241;103.8069241;103.8069241;0.299321937;;33.85133526
103.8069241;103.8069241;103.8069241;0.299509995;;33.85133526
103.8069241;103.8069241;103.8069241;0.300179997;;33.6306642
103.8069241;103.8069241;103.8069241;0.300179997;;33.6286642
103.8069241;103.4358057;103.4358057;0.272363302;;33.6286642
103.8069241;103.4358057;103.4358057;0.26638564;;33.6286642
103.8069241;103.4358057;103.4358057;0.27026279;;33.6286642
103.8069241;103.4358057;103.4358057;0.240661355;;33.6286642
103.8069241;103.4358057;103.4358057;0.104092697;;33.6286642
100.6830797;100.6830797;100.6830797;0.023822353;;33.6286642
71.54846016;71.54846016;71.54846016;0.010860243;;33.6286642
71.54846016;71.54846016;71.54846016;0.006047873;;33.6286642
71.54846016;71.54846016;71.54846016;0.005472836;;33.6286642
71.54846016;71.54846016;71.54846016;0.005591001;;33.6286642
56.79155453;56.79155453;56.79155453;0.002110831;;33.6286642
71.54846016;71.54846016;71.54846016;0.006453254;;33.6286642
71.54846016;71.54846016;71.54846016;0.005969772;;33.6286642
72.24651686;72.24651686;72.24651686;0.012181919;;33.6286642
71.54846016;71.54846016;71.54846016;0.008769642;;33.6286642
71.54846016;71.54846016;71.54846016;0.010087063;;33.6286642
103.8069241;71.93707914;71.93707914;0.017777933;;33.6286642
103.8069241;102.8097002;102.8097002;0.044489753;;33.6286642
103.8069241;102.8097002;102.8097002;0.057281875;;33.6286642
103.8069241;102.8097002;102.8097002;0.048508761;;33.6286642
103.8069241;102.8097002;102.8097002;0.046119318;;33.6286642
103.8069241;102.8097002;102.8097002;0.038706167;;33.6286642
102.8097002;102.8097002;102.8097002;0.034130582;;33.6286642
81.66452604;81.66452604;81.66452604;0.021184206;;33.6286642
80.85547396;80.85547396;80.85547396;0.020256548;;33.6286642
81.26;81.26;81.26;0.025076968;;33.6286642
81.26;81.26;81.26;0.038112021;;33.6286642
72.24651686;72.24651686;72.24651686;0.031823241;;33.6286642
87.39833816;87.39833816;87.39833816;0.030328826;;33.6286642
72.24651686;72.24651686;72.24651686;0.011992378;;33.6286642
72.24651686;72.24651686;72.24651686;0.008780871;;33.6286642
71.93707914;71.93707914;71.93707914;0.007386903;;33.6286642
56.74683821;56.74683821;56.74683821;0.002762311;;33.6286642
56.74683821;56.74683821;56.74683821;0;;33.6286642
56.74683821;56.74683821;56.74683821;0;;33.6286642
39.532089;39.532089;39.532089;0;;33.6286642
39.532089;39.532089;39.532089;0;;33.6286642
56.74683821;56.74683821;56.74683821;0.003466973;;33.6286642
71.54846016;71.54846016;71.54846016;0.009569405;;33.6286642
103.8069241;103.4296129;103.4296129;0.026569919;;33.6286642
103.8069241;103.4358057;103.4358057;0.046245086;;33.6286642
108.2412319;103.4358057;103.4358057;0.062033125;;33.6286642
109.8069397;103.4358057;103.4358057;0.100003571;;33.6286642
109.8069397;103.4358057;103.4358057;0.061572239;;33.6286642
106.024078;103.4296129;103.4296129;0.048770259;;33.6286642
108.2412319;103.4358057;103.4358057;0.086439233;;33.6286642
103.8069241;103.4358057;103.4358057;0.082058105;;33.6286642
103.8069241;103.4358057;103.4358057;0.16517604;;33.6286642
103.8069241;103.4358057;103.4358057;0.215046197;;33.6286642
103.8069241;103.4358057;103.4358057;0.242855777;;33.6286642
103.8069241;103.4358057;103.4358057;0.17569119;;33.6286642
103.8069241;103.4358057;103.4358057;0.110432928;;33.6286642
103.8069241;103.4358057;103.4358057;0.094196543;;33.6286642
108.2412319;103.4358057;103.4358057;0.068004453;;33.6286642
108.2412319;103.4358057;103.4358057;0.06594432;;33.6286642
103.4419984;103.4296129;103.4296129;0.02677516;;33.6286642
103.4296129;103.4296129;103.4296129;0.022668059;;33.6286642
103.4358057;103.4296129;103.4296129;0.022798153;;33.6286642
87.39833816;87.39833816;87.39833816;0.016190206;;33.6286642
87.39833816;82.30143094;82.30143094;0.012799789;;33.6286642
87.39833816;82.30143094;82.30143094;0.012286754;;33.6286642
87.39833816;82.30143094;82.30143094;0.015408735;;33.6286642
103.8069241;103.4296129;103.4296129;0.026733798;;33.6286642
109.8069397;103.4358057;103.4358057;0.104416741;;33.6286642
109.8069397;103.4358057;103.4358057;0.165252977;;33.6286642
109.8069397;103.4358057;103.4358057;0.227279425;;33.6286642
109.8069397;103.4358057;103.4358057;0.256460661;;33.6286642
109.8069397;103.4358057;103.4358057;0.271952601;;33.6286642
109.8069397;103.4358057;103.4358057;0.257475198;;33.6286642
109.8069397;103.4358057;103.4358057;0.219276284;;33.6286642
109.8069397;103.4358057;103.4358057;0.179810988;;33.6286642
106.024078;103.4358057;103.4358057;0.106116333;;33.6286642
106.024078;103.4358057;103.4358057;0.102721986;;33.6286642
106.024078;103.4296129;103.4296129;0.051878413;;33.6286642
106.024078;103.4296129;103.4296129;0.042850883;;33.6286642
106.024078;103.4234201;103.4234201;0.032418638;;33.6286642
103.4358057;103.4358057;103.4358057;0.040932686;;33.6286642
103.4358057;103.4358057;103.4358057;0.027202427;;33.6286642
102.134017;102.134017;102.134017;0.01507532;;33.6286642
81.26;71.54846016;71.54846016;0.005560142;;33.6286642
81.26;71.54846016;71.54846016;0.002502;;33.6286642
71.98239901;0;0;6.98E-05;;33.6286642
36.975289;0;0;0;;33.6286642
36.975289;0;0;0;;33.6286642
71.98239901;0;0;5.80E-05;;33.6286642
71.98239901;0;0;0.000140913;;33.6286642
81.26;0;0;0.000163984;;33.6286642
90.53760099;39.532089;39.532089;0.00371423;;33.6286642
103.8069241;103.3648702;103.3648702;0.017799885;;33.6286642
106.024078;103.4296129;103.4296129;0.032484871;;33.6286642
106.024078;103.4296129;103.4296129;0.039750601;;33.6286642
106.024078;103.4296129;103.4296129;0.035416639;;33.6286642
106.024078;103.4296129;103.4296129;0.040170685;;33.6286642
106.024078;103.4296129;103.4296129;0.039913735;;33.6286642
103.4296129;103.4296129;103.4296129;0.028364323;;33.6286642
103.8069241;103.4296129;103.4296129;0.032571742;;33.6286642
103.4419984;103.4296129;103.4296129;0.035454417;;33.6286642
103.4296129;103.4296129;103.4296129;0.03781514;;33.6286642
103.4296129;103.4296129;103.4296129;0.054618761;;33.6286642
103.4296129;103.4296129;103.4296129;0.072711579;;33.6286642
103.8069241;103.4296129;103.4296129;0.057548919;;33.6286642
103.4296129;103.4296129;103.4296129;0.025528677;;33.6286642
103.0646872;103.0646872;103.0646872;0.01388706;;33.6286642
71.93707914;71.54846016;71.54846016;0.005990346;;33.6286642
71.54846016;71.54846016;71.54846016;0.004629379;;33.6286642
71.54846016;71.54846016;71.54846016;0.004188894;;33.6286642
71.54846016;71.54846016;71.54846016;0.003898533;;33.6286642
71.54846016;71.54846016;71.54846016;0.003940001;;33.6286642
71.54846016;71.54846016;71.54846016;0.004126094;;33.6286642
71.54846016;71.54846016;71.54846016;0.004823064;;33.6286642
71.93707914;71.54846016;71.54846016;0.006173664;;33.6286642
103.4234201;103.4234201;103.4234201;0.01783251;;33.6286642
103.8069241;103.4358057;103.4358057;0.07551919;;33.6286642
107.1326549;103.4358057;103.4358057;0.120817429;;33.6286642
107.1326549;103.4358057;103.4358057;0.143969911;;33.6286642
107.1326549;103.4358057;103.4358057;0.179936838;;33.6286642
107.1326549;103.4358057;103.4358057;0.195220473;;33.6286642
107.1326549;103.4358057;103.4358057;0.242216135;;33.6286642
103.8069241;103.4358057;103.4358057;0.236601127;;33.6286642
103.8069241;103.4358057;103.4358057;0.230374247;;33.6286642
103.4358057;103.4358057;103.4358057;0.226490741;;33.6286642
103.4358057;103.4358057;103.4358057;0.228408296;;33.6286642
103.4358057;103.4358057;103.4358057;0.185931017;;33.6286642
103.4358057;103.4358057;103.4358057;0.108601157;;33.6286642
103.4296129;103.4296129;103.4296129;0.040603713;;33.6286642
97.18977911;97.18977911;97.18977911;0.019707323;;33.6286642
71.54846016;71.54846016;71.54846016;0.007752776;;33.6286642
56.46366999;56.46366999;56.46366999;0.002722742;;33.6286642
36.975289;0;0;0;;33.6286642
36.975289;0;0;0;;33.6286642
36.975289;0;0;0;;33.6286642
29.13301761;0;0;0;;33.6286642
29.13301761;0;0;0;;33.6286642
29.13301761;0;0;0;;33.6286642
39.532089;39.532089;39.532089;0.000132332;;33.6286642
71.54846016;71.54846016;71.54846016;0.006678902;;33.6286642
103.8069241;102.8097002;102.8097002;0.021550274;;33.6286642
103.8069241;103.4296129;103.4296129;0.050052872;;33.6286642
103.8069241;103.4296129;103.4296129;0.063101436;;33.6286642
103.8069241;103.4296129;103.4296129;0.046710191;;33.6286642
103.8069241;103.4296129;103.4296129;0.034055427;;33.6286642
103.8069241;103.4296129;103.4296129;0.037070986;;33.6286642
103.8069241;81.26;81.26;0.020964856;;33.6286642
103.8069241;81.26;81.26;0.023644687;;33.6286642
103.8069241;71.54846016;71.54846016;0.016086067;;33.6286642
103.8069241;71.54846016;71.54846016;0.017000986;;33.6286642
103.8069241;71.93707914;71.93707914;0.023334553;;33.6286642
103.8069241;71.54846016;71.54846016;0.02190061;;33.6286642
103.8069241;57.03000644;57.03000644;0.011286564;;33.6286642
56.59315534;39.532089;39.532089;0.002551149;;33.6286642
56.46366999;2.3;2.3;0.000278304;;33.6286642
56.46366999;0;0;5.96E-05;;33.6286642
56.46366999;0;0;2.39E-05;;33.6286642
56.46366999;0;0;5.08E-05;;33.6286642
56.46366999;0;0;6.51E-05;;33.6286642
56.46366999;39.532089;39.532089;0.000163515;;33.6286642
56.46366999;56.46366999;56.46366999;0.000349185;;33.6286642
76.44652777;56.46366999;56.46366999;0.003689453;;33.6286642
93.31523979;71.54846016;71.54846016;0.007563834;;33.6286642
103.8069241;103.4296129;103.4296129;0.02257883;;33.6286642
103.8069241;103.439139;103.439139;0.102390215;;33.6286642
104.4583702;103.439139;103.439139;0.194142206;;33.6286642
109.8069397;103.439139;103.439139;0.246590085;;33.6286642
109.8069397;103.439139;103.439139;0.225268073;;33.6306642
109.8069397;103.439139;103.439139;0.201050677;;33.6306642
109.8069397;103.4358057;103.4358057;0.182453798;;33.6286642
106.024078;103.4358057;103.4358057;0.155572923;;33.6286642
109.8069397;103.4358057;103.4358057;0.157141504;;33.6286642
106.024078;103.4358057;103.4358057;0.1462311;;33.6286642
106.024078;103.4358057;103.4358057;0.126822932;;33.6286642
106.024078;103.4358057;103.4358057;0.147830026;;33.6286642
106.024078;103.4358057;103.4358057;0.096415788;;33.6286642
109.8069397;103.4358057;103.4358057;0.067137188;;33.6286642
109.8069397;103.4358057;103.4358057;0.083323734;;33.6286642
87.39833816;82.30409761;82.30409761;0.014651922;;33.6286642
87.39833816;82.30409761;82.30409761;0.012692332;;33.6286642
87.39833816;82.30409761;82.30409761;0.012885571;;33.6286642
87.39833816;82.30409761;82.30409761;0.01326281;;33.6286642
103.8069241;82.30409761;82.30409761;0.017883527;;33.6286642
103.4358057;103.4358057;103.4358057;0.031371508;;33.6286642
103.4296129;103.4296129;103.4296129;0.019889763;;33.6286642
103.4358057;103.4358057;103.4358057;0.032654441;;33.6286642
103.8069241;103.4358057;103.4358057;0.063337857;;33.6286642
104.4583702;103.4358057;103.4358057;0.112865216;;33.6286642
109.8069397;106.4735908;106.4735908;0.201532982;;33.6286642
109.8069397;106.4735908;106.4735908;0.260550239;;35.45133526
109.8069397;106.4735908;106.4735908;0.299761556;;35.45133526
109.8069397;106.4735908;106.4735908;0.284385967;;35.45133526
109.8069397;106.4735908;106.4735908;0.25028449;;35.45133526
109.8069397;106.4735908;106.4735908;0.238560574;;35.45133526
109.8069397;103.4358057;103.4358057;0.185528294;;33.6286642
103.8069241;103.4358057;103.4358057;0.158495994;;33.6286642
106.024078;103.4358057;103.4358057;0.092037421;;33.6286642
106.024078;103.4358057;103.4358057;0.068539764;;33.6286642
106.024078;103.4296129;103.4296129;0.051759854;;33.6286642
106.024078;103.4358057;103.4358057;0.076148328;;33.6286642
106.024078;103.4358057;103.4358057;0.103163796;;33.6286642
109.8069397;103.4358057;103.4358057;0.057462703;;33.6286642
103.8069241;103.4358057;103.4358057;0.044296092;;33.6286642
103.4358057;103.4358057;103.4358057;0.035639276;;33.6286642
100.6830797;100.6830797;100.6830797;0.011058427;;33.6286642
71.54846016;71.54846016;71.54846016;0.004761106;;33.6286642
71.54846016;71.54846016;71.54846016;0.004740615;;33.6286642
71.54846016;71.54846016;71.54846016;0.004880988;;33.6286642
71.54846016;71.54846016;71.54846016;0.00600515;;33.6286642
71.54846016;71.54846016;71.54846016;0.007158705;;33.6286642
71.54846016;71.54846016;71.54846016;0.007678894;;33.6286642
71.98906729;71.98906729;71.98906729;0.010252201;;33.6286642
109.8069397;103.439139;103.439139;0.097850397;;33.6286642
109.8069397;103.439139;103.439139;0.205673223;;33.6306642
109.8069397;103.439139;103.439139;0.220849326;;33.6306642
109.8069397;103.439139;103.439139;0.221848702;;33.6306642
109.8069397;103.439139;103.439139;0.222457391;;33.6306642
109.8069397;103.439139;103.439139;0.255035842;;33.6306642
109.8069397;103.4358057;103.4358057;0.239501375;;33.6286642
103.8069241;103.439139;103.439139;0.272801883;;33.6306642
104.4583702;103.4358057;103.4358057;0.272128038;;33.6286642
103.8069241;103.4358057;103.4358057;0.285827661;;33.6286642
103.8069241;103.439139;103.439139;0.300179997;;33.6286642
103.8069241;103.439139;103.439139;0.297224423;;33.6286642
104.0905851;103.4358057;103.4358057;0.248270839;;33.6286642
109.8069397;103.439139;103.439139;0.202705466;;33.6306642
104.1747092;103.439139;103.439139;0.162402385;;33.6306642
103.439139;103.439139;103.439139;0.101015782;;33.6286642
103.4324723;103.4324723;103.4324723;0.034720556;;33.6286642
81.26;81.26;81.26;0.010619594;;33.6286642
72.24651686;72.24651686;72.24651686;0.010812408;;33.6286642
72.24651686;72.24651686;72.24651686;0.008216064;;33.6286642
71.98673396;71.98673396;71.98673396;0.005419241;;33.6286642
72.24651686;72.24651686;72.24651686;0.005599943;;33.6286642
72.24651686;72.24651686;72.24651686;0.007281631;;33.6286642
103.0646872;103.0646872;103.0646872;0.015952193;;33.6286642
103.8069241;103.4358057;103.4358057;0.06564186;;33.6286642
103.8069241;103.4358057;103.4358057;0.169517124;;33.6286642
103.8069241;103.4358057;103.4358057;0.211470251;;33.6286642
103.8069241;103.4358057;103.4358057;0.164371356;;33.6286642
103.8069241;103.4358057;103.4358057;0.153414648;;33.6286642
103.8069241;103.4358057;103.4358057;0.193601978;;33.6286642
103.8069241;103.4358057;103.4358057;0.199751437;;33.6286642
103.8069241;103.4358057;103.4358057;0.104109295;;33.6286642
103.8069241;93.109696;93.109696;0.041321493;;33.6286642
100.309696;100.309696;100.309696;0.041179198;;33.6286642
103.4358057;103.4358057;103.4358057;0.114464147;;33.6286642
97.18358633;71.98239901;71.98239901;0.020589526;;33.6286642
100.309696;71.54846016;71.54846016;0.014300511;;33.6286642
103.8069241;57.13870561;57.13870561;0.012175418;;33.6286642
96.81246789;57.13870561;57.13870561;0.008201453;;33.6286642
71.98673396;71.98239901;71.98239901;0.005282666;;33.6286642
39.532089;39.532089;39.532089;0;;33.6286642
39.532089;39.532089;39.532089;0;;33.6286642
39.532089;39.532089;39.532089;0;;33.6286642
39.532089;39.532089;39.532089;0;;33.6286642
39.532089;39.532089;39.532089;0;;33.6286642
39.532089;39.532089;39.532089;0;;33.6286642
39.532089;39.532089;39.532089;0;;33.6286642
71.98673396;71.98673396;71.98673396;0.006401878;;33.6286642
103.4358057;103.4358057;103.4358057;0.055959108;;33.6286642
103.4358057;103.4358057;103.4358057;0.088470148;;33.6286642
103.4358057;103.4358057;103.4358057;0.090834538;;33.6286642
103.4358057;103.4358057;103.4358057;0.115249314;;33.6286642
103.4296129;103.4296129;103.4296129;0.027771585;;33.6286642
103.4296129;103.4296129;103.4296129;0.024188237;;33.6286642
94.06986221;94.06986221;94.06986221;0.020895625;;33.6286642
87.39833816;87.39833816;87.39833816;0.024360948;;33.6286642
100.309696;100.309696;100.309696;0.027771492;;33.6286642
94.06986221;94.06986221;94.06986221;0.032877764;;33.6286642
103.4296129;103.4296129;103.4296129;0.044773702;;33.6286642
103.4296129;103.4296129;103.4296129;0.069932357;;33.6286642
103.4296129;103.4296129;103.4296129;0.068590378;;33.6286642
103.4358057;103.4358057;103.4358057;0.056381558;;33.6286642
103.4296129;103.4296129;103.4296129;0.02379302;;33.6286642
103.4358057;103.4358057;103.4358057;0.018209792;;33.6286642
97.18358633;97.18358633;97.18358633;0.013290601;;33.6286642
85.92146043;85.92146043;85.92146043;0.011364216;;33.6286642
82.30143094;82.30143094;82.30143094;0.00967219;;33.6286642
94.06366944;94.06366944;94.06366944;0.015908625;;33.6286642
103.4296129;103.4296129;103.4296129;0.023688466;;33.6286642
103.4358057;103.4358057;103.4358057;0.024400063;;33.6286642
85.92146043;85.92146043;85.92146043;0.015125899;;33.6286642
101.6778359;101.6778359;101.6778359;0.022637349;;33.6286642
103.4358057;103.4358057;103.4358057;0.071865026;;33.6286642
103.4358057;103.4358057;103.4358057;0.178572593;;33.6286642
103.4358057;103.4358057;103.4358057;0.111605478;;33.6286642
103.4358057;103.4358057;103.4358057;0.044504715;;33.6286642
103.4358057;103.4358057;103.4358057;0.084581509;;33.6286642
103.4358057;103.4358057;103.4358057;0.08516964;;33.6286642
94.05747666;94.05747666;94.05747666;0.043342507;;33.6286642
71.54846016;71.54846016;71.54846016;0.039863905;;33.6286642
71.54846016;71.54846016;71.54846016;0.02370997;;33.6286642
39.61389446;39.61389446;39.61389446;0;;33.6286642
39.61389446;39.61389446;39.61389446;0;;33.6286642
39.61389446;39.61389446;39.61389446;0;;33.6286642
39.61389446;39.61389446;39.61389446;0;;33.6286642
39.61389446;39.61389446;39.61389446;0;;33.6286642
37.32416015;37.32416015;37.32416015;0;;33.6286642
37.32416015;37.32416015;37.32416015;0;;33.6286642
37.32416015;37.32416015;37.32416015;0;;33.6286642
37.28290569;37.28290569;37.28290569;0;;33.6286642
37.28290569;37.28290569;37.28290569;0;;33.6286642
37.28290569;37.28290569;37.28290569;0;;33.6286642
37.28290569;37.28290569;37.28290569;0;;33.6286642
37.28290569;37.28290569;37.28290569;0;;33.6286642
37.28290569;37.28290569;37.28290569;0;;33.6286642
37.32416015;37.32416015;37.32416015;0;;33.6286642
39.61389446;71.54846016;71.54846016;0.010743396;;33.6286642
71.54846016;71.54846016;71.54846016;0.063963057;;33.6286642
71.54846016;71.54846016;71.54846016;0.09330869;;33.6286642
71.54846016;71.54846016;71.54846016;0.172427101;;33.6286642
71.54846016;71.54846016;71.54846016;0.172427101;;33.6286642
71.54846016;71.54846016;71.54846016;0.172427101;;33.6286642
71.54846016;71.54846016;71.54846016;0.12109042;;33.6286642
57.18889211;71.54846016;71.54846016;0.09330869;;33.6286642
57.18889211;57.18889211;57.18889211;0.040232783;;33.6286642
57.18889211;57.18889211;57.18889211;0.036996903;;33.6286642
57.18889211;57.18889211;57.18889211;0.014859187;;33.6286642
39.61389446;39.61389446;39.61389446;0;;33.6286642
39.61389446;39.61389446;39.61389446;0;;33.6286642
39.61389446;39.61389446;39.61389446;0;;33.6286642
37.32416015;37.32416015;37.32416015;0;;33.6286642
37.32416015;37.28290569;37.32416015;0;;33.6286642
